Execucao em 18/12/2025 16:50
0;0.70987984;0.66906992
1;0.64423590;0.67002363
2;0.63064702;0.66319500
3;0.62458306;0.66714628
4;0.62007969;0.65328087
5;0.61624076;0.65274001
6;0.61500711;0.64294307
7;0.61247055;0.65307949
8;0.61093727;0.65414028
9;0.61011303;0.65366439
10;0.60958714;0.65624814
11;0.60601809;0.65353878
12;0.60699404;0.65042090
13;0.60734918;0.66791183
14;0.60700268;0.65225710
15;0.60664805;0.65863928
16;0.60507360;0.65859514
17;0.60452453;0.67046147
18;0.60503879;0.65076450
19;0.60606971;0.67489073
20;0.60513375;0.66578716
21;0.60328769;0.66740462
0;0.71048450;0.67972949
1;0.64650650;0.65892398
2;0.63341174;0.64690329
3;0.62541876;0.64136170
4;0.62108749;0.65882041
5;0.61921069;0.65776953
6;0.61675507;0.65310795
7;0.61447030;0.65179374
8;0.61162813;0.65548652
9;0.61083543;0.64889802
10;0.61235427;0.64525913
11;0.61033216;0.64505960
12;0.60894538;0.65217834
13;0.61056992;0.65312312
14;0.60801375;0.64808992
15;0.60635031;0.65904176
16;0.60690371;0.65751974
17;0.60799073;0.65119018
18;0.60712358;0.64988384
0;0.70329802;0.68413401
1;0.64113815;0.67188493
2;0.62743519;0.66454084
3;0.62010339;0.66274270
4;0.61432156;0.66969972
5;0.61342588;0.67747550
6;0.60983877;0.66971655
7;0.60726330;0.67488376
8;0.60834410;0.67828009
9;0.60458682;0.67084098
10;0.60452509;0.68064982
11;0.60474965;0.67522610
12;0.60245890;0.69119911
13;0.60316129;0.67594419
14;0.60240822;0.68479742
15;0.60135392;0.67491794
16;0.60173792;0.67861659
17;0.60071567;0.67944111
18;0.60159264;0.67635270
0;0.70876385;0.68592147
1;0.64436440;0.66486268
2;0.63067946;0.66874222
3;0.62381072;0.66055067
4;0.61923722;0.65414053
5;0.61615387;0.66060930
6;0.61326884;0.66280793
7;0.61141722;0.66124606
8;0.61159498;0.65350953
9;0.60793286;0.66453857
10;0.60774249;0.66921899
11;0.60674285;0.66019526
12;0.60630735;0.65724540
13;0.60559009;0.67907540
14;0.60569615;0.66516148
15;0.60587685;0.65302043
16;0.60537849;0.65484547
17;0.60574330;0.67838811
18;0.60365041;0.66045192
19;0.60422150;0.66098377
20;0.60531258;0.66637018
21;0.60428973;0.66625259
22;0.60515665;0.68324229
23;0.60347558;0.66298082
24;0.60330848;0.66983916
25;0.60354580;0.67366760
26;0.60354044;0.66745061
27;0.60371258;0.67858403
28;0.60277731;0.67198159
29;0.60291991;0.66897726
30;0.60265066;0.66945333
0;0.70843555;0.69610005
1;0.64406713;0.66705227
2;0.62942944;0.66968642
3;0.62408041;0.65806352
4;0.61831543;0.66475270
5;0.61646182;0.65534832
6;0.61357530;0.66253414
7;0.61165311;0.66606435
8;0.61182605;0.65051179
9;0.60897450;0.66824573
10;0.60994280;0.66863356
11;0.60571801;0.66773730
12;0.60747888;0.66281762
13;0.60601751;0.66428628
14;0.60612824;0.67472598
15;0.60668763;0.66233778
16;0.60337100;0.66501431
17;0.60521337;0.67122095
18;0.60424771;0.66166872
19;0.60311016;0.69539074
20;0.60373324;0.66115799
21;0.60353319;0.67584701
22;0.60401687;0.67032767
23;0.60260610;0.67033754
