Execucao em 18/12/2025 16:50
0;0.80778189;0.73004593
1;0.69224141;0.68957921
2;0.65370626;0.67068244
3;0.63067931;0.65958057
4;0.61430333;0.65242954
5;0.60136054;0.64741518
6;0.59053506;0.64384021
7;0.58121570;0.64089238
8;0.57280137;0.63876663
9;0.56507780;0.63727582
10;0.55798443;0.63597542
11;0.55108799;0.63528283
12;0.54454194;0.63456413
13;0.53826842;0.63431524
14;0.53249043;0.63412949
15;0.52656140;0.63409895
16;0.52077007;0.63446836
17;0.51511833;0.63489275
18;0.50954933;0.63536066
19;0.50412233;0.63590077
20;0.49853052;0.63678492
21;0.49307404;0.63764793
22;0.48777240;0.63886467
23;0.48224417;0.64002234
24;0.47674171;0.64164487
25;0.47138734;0.64317947
26;0.46590501;0.64477186
27;0.46036594;0.64684474
28;0.45504080;0.64895310
29;0.44952012;0.65094951
30;0.44399134;0.65309900
31;0.43847390;0.65541616
32;0.43275453;0.65849375
33;0.42721233;0.66119139
34;0.42148280;0.66377768
35;0.41584551;0.66707823
0;0.76081439;0.70615509
1;0.68255521;0.67745278
2;0.65630495;0.66300528
3;0.63943510;0.65338918
4;0.62678045;0.64688095
5;0.61679234;0.64201056
6;0.60816531;0.63834197
7;0.60069555;0.63549130
8;0.59418419;0.63308448
9;0.58808847;0.63136929
10;0.58244076;0.62999746
11;0.57710040;0.62892301
12;0.57203215;0.62795818
13;0.56727185;0.62713273
14;0.56257704;0.62662232
15;0.55795057;0.62630730
16;0.55356915;0.62626522
17;0.54918556;0.62618357
18;0.54482714;0.62643381
19;0.54055107;0.62637641
20;0.53628701;0.62675278
21;0.53204040;0.62727417
22;0.52790102;0.62750329
23;0.52349540;0.62849146
24;0.51925080;0.62919313
25;0.51510109;0.63005971
26;0.51077476;0.63059796
27;0.50657673;0.63172127
28;0.50216617;0.63266046
29;0.49785975;0.63386414
30;0.49326363;0.63540421
31;0.48880803;0.63649168
32;0.48434627;0.63803787
33;0.47980550;0.63948929
34;0.47515192;0.64149156
35;0.47058057;0.64293124
36;0.46569612;0.64447193
37;0.46104794;0.64676196
0;0.75219785;0.70675269
1;0.67651664;0.67597799
2;0.64803121;0.66075285
3;0.63077892;0.65214325
4;0.61864840;0.64668776
5;0.60897638;0.64224687
6;0.60100198;0.63935310
7;0.59382937;0.63724361
8;0.58753250;0.63556063
9;0.58174609;0.63430509
10;0.57639075;0.63342646
11;0.57139655;0.63291233
12;0.56662967;0.63225849
13;0.56192746;0.63198537
14;0.55747895;0.63211882
15;0.55304269;0.63224670
16;0.54883021;0.63243934
17;0.54443021;0.63290005
18;0.54024686;0.63321545
19;0.53592729;0.63393223
20;0.53172188;0.63441431
21;0.52746418;0.63537020
22;0.52315650;0.63658148
23;0.51885392;0.63741524
24;0.51450071;0.63868524
25;0.51009551;0.63984089
26;0.50561948;0.64153236
27;0.50124852;0.64276003
28;0.49676328;0.64421156
29;0.49213936;0.64564623
30;0.48761939;0.64745093
31;0.48282004;0.64981185
32;0.47809856;0.65124129
33;0.47304558;0.65356716
0;0.82332510;0.70480614
1;0.68110134;0.67977599
2;0.65718768;0.66713165
3;0.64133694;0.65886969
4;0.62885923;0.65275735
5;0.61869295;0.64816783
6;0.60966046;0.64465812
7;0.60186774;0.64178827
8;0.59470580;0.63968129
9;0.58800303;0.63789813
10;0.58196556;0.63628499
11;0.57628169;0.63532634
12;0.57084979;0.63434101
13;0.56556603;0.63350184
14;0.56052537;0.63307083
15;0.55566270;0.63324859
16;0.55088497;0.63291276
17;0.54624323;0.63318511
18;0.54152591;0.63329197
19;0.53700905;0.63331829
20;0.53237785;0.63408916
21;0.52782206;0.63457016
22;0.52329564;0.63559986
23;0.51865208;0.63576495
24;0.51407199;0.63693770
25;0.50956957;0.63773041
26;0.50493818;0.63859879
27;0.50019332;0.64024831
28;0.49550499;0.64152972
29;0.49089058;0.64279584
30;0.48604961;0.64458994
31;0.48132200;0.64592223
32;0.47643203;0.64756150
33;0.47155936;0.64903730
34;0.46671566;0.65115224
35;0.46165246;0.65320491
36;0.45679024;0.65533964
0;0.86106173;0.71049440
1;0.68516595;0.67703485
2;0.65575555;0.66115281
3;0.63787966;0.65137461
4;0.62508667;0.64482179
5;0.61501416;0.63994036
6;0.60634686;0.63660555
7;0.59899494;0.63375009
8;0.59236068;0.63162903
9;0.58641878;0.62991183
10;0.58081608;0.62893496
11;0.57538992;0.62777151
12;0.57029253;0.62687006
13;0.56533236;0.62673169
14;0.56069205;0.62605493
15;0.55594450;0.62602667
16;0.55153207;0.62586773
17;0.54688907;0.62619046
18;0.54240104;0.62606010
19;0.53809979;0.62640066
20;0.53381759;0.62703892
21;0.52941851;0.62770950
22;0.52501803;0.62821906
23;0.52067086;0.62916323
24;0.51630540;0.63013997
25;0.51175271;0.63130583
26;0.50714014;0.63236501
27;0.50265560;0.63342841
28;0.49808510;0.63481836
29;0.49347276;0.63630042
30;0.48908596;0.63794903
31;0.48412856;0.63943813
32;0.47924207;0.64129343
33;0.47433930;0.64314211
34;0.46929626;0.64510520
35;0.46442149;0.64782558
36;0.45921354;0.64934856
